Unnamed: 0,Unnamed: 0.1,pitcher_id,ab_id,sz_top,sz_bot,spin,norm_ht,inning,pfx_x,pfx_z,vx0,vz0,ax,ay,az,start_speed,px,pz,pxold,pitch_count_game,pitch_count_inning,fastball,slider,curveball,swg_strike,call_strike,contact,ball,pitcher_home,same_hand,MLBID,ops,Unnamed: 0.1,temp,wet,cloudy,overcast,dome,sunny,p_throws_left,first_pitch,delta_pfx_x,delta_pfx_z,delta_px,delta_pz,delta_start_speed
1887282.13205,7830.61852395,458226.194847,39.5222407866,3.4250102713,1.59150799792,201.003008197,-1.44014626653,5.05490351826,-1.56351376443,3.26761333499,-2.74228644102,-5.10002343957,-2.63555062463,26.4628092892,-25.857128212,87.1163110286,-1.25785851387,1.20083085417,-1.25263073994,34.4565044714,9.26389022035,0.579246497487,0.260261027952,0.160492474561,0.120749393993,0.0464947479423,0.114887905888,0.717867952177,0.504471438941,0.416213588244,442125.516489,0.756320064217,7830.61852395,73.5020131747,0.0114901600953,0.321553294348,0.0583272846793,0.136690450431,0.483428970542,0.0,0.0497815637026,-2.25362854853,-1.69903411747,-0.968295947958,-0.961821398014,-1.06171736123
1842510.46619,7686.21854662,455038.687237,36.9754510201,3.42266204687,1.59570021919,217.126635319,-1.47984925978,4.78158826505,-4.03760170424,3.92976310819,1.22509394408,-4.61202897925,-6.25885887387,24.348633817,-26.2608338688,84.0472658911,-1.16711194945,1.17002301515,-1.15968470747,41.5161692801,9.98259989884,0.0,0.0,0.0,0.17022424549,0.0221885010959,0.17349519474,0.634092058675,0.511684370258,0.186949924127,440392.051458,0.756985291325,7686.21854662,73.0779969651,0.0119372787051,0.310268082954,0.0609340751981,0.152486933064,0.476310908784,0.0,0.0272466700388,-2.22349254845,-1.13637800838,-0.84337536748,-1.04595572075,-3.63451154949
1889637.35319,7847.0793277,458874.443627,39.3651263714,3.41536548867,1.58570256051,186.102635766,-1.3560458127,5.04731150614,-1.37230015324,3.55398488488,0.708437974397,-5.27229698715,-2.64165232696,26.7076274307,-25.2374906272,87.6869434577,-0.485374236538,1.2723848295,-0.481356297306,35.3752864918,9.17811714855,0.631833468539,0.19680704435,0.171359487111,0.133420495089,0.104688619878,0.27133034568,0.490560539353,0.50434364835,0.372553498153,442423.261548,0.746880916007,7847.0793277,73.4251183378,0.0105539234604,0.321248828436,0.0602597525341,0.135161104854,0.483330314176,0.0,0.0605747950255,-0.738371383036,-1.51881199633,-0.306490655707,-0.876406118066,-0.961696661337
1851939.70892,7741.20088647,453932.179468,36.0628824707,3.42063645982,1.59044000572,208.035534248,-1.51961236092,4.68375750643,-2.92627738969,4.45397035773,1.82472044976,-4.97486726523,-4.62789333724,24.1978708048,-25.4997684323,84.0680809265,-0.479738503231,1.12903471977,-0.475172719474,43.2151272519,9.86905919359,0.0,0.0,0.0,0.234915641979,0.0392622247641,0.267743780383,0.458078352874,0.506605661996,0.206777237632,441119.256877,0.75544442391,7741.20088647,72.8814126394,0.0115527595081,0.320245925079,0.059450957964,0.141092364884,0.479210752073,0.0,0.029768372891,-1.56693742946,-0.828080034874,-0.281985669878,-1.06871437641,-3.68187189019
1884949.34085,7826.29277802,457995.628768,39.7882638635,3.41233748711,2.26394331526e+33,169.319885753,-1.36504770779,5.09443464955,-0.529095378992,3.33428112047,2.3465498509,-5.20268412419,-1.38383441723,26.5564174514,-25.5939223647,87.5106012441,0.00429379827627,1.2603856961,0.00955585642527,35.5806194072,9.22429060909,0.597105884701,0.21723828216,0.185655833139,0.143315258973,0.0960779747846,0.286677089917,0.473929676325,0.503010545225,0.432706829447,441484.429932,0.743636895985,7826.29277802,73.4088420212,0.0108046971159,0.321220185623,0.0606100928113,0.133215794551,0.484953927015,0.0,0.0604969894548,0.570124686291,-1.66237127624,0.0673429552206,-0.883704025258,-1.23265407006
1846058.76443,7715.85413794,452828.754381,35.644696267,3.41790748866,1.58696938852,198.168360685,-1.54040243111,4.63348960814,-1.63858270573,4.67057190572,1.80009713425,-5.07151814812,-2.69543505323,24.071368743,-25.1982595082,83.923559305,-0.000179552650484,1.10687337837,0.00348351593251,43.5519843558,9.83458269612,0.0,0.0,0.0,0.245217740116,0.0387093539248,0.26216561787,0.453907288089,0.5038985133,0.242635445132,437997.340512,0.75647664971,7715.85413794,72.9187955976,0.0124351292401,0.320705994434,0.060470830095,0.132724947978,0.486098227493,0.0,0.0299094943215,-0.871164629806,-0.6639723198,0.0855592454528,-1.08435610267,-3.75720510442
1881104.25339,7815.23781976,456793.162554,39.7449869871,3.41617794005,1.58116771175,155.533615068,-1.40213002262,5.09030165729,0.211352034904,3.16429301939,3.84405962777,-5.2016139423,-0.238244020987,26.3415427124,-25.9633012326,87.2994014051,0.492787910189,1.2256038104,0.499866998395,35.9143978316,9.30632307132,0.537595911377,0.277930606686,0.184473481937,0.162600968216,0.0840446620009,0.212009655191,0.541344714592,0.505070323773,0.549388459619,440852.124843,0.742802005247,7815.23781976,73.4302560783,0.0105654220101,0.319329260892,0.0623407095756,0.134107366803,0.484222662729,0.0,0.0576142508462,1.66021866915,-1.84187843229,0.434034987383,-0.924520374667,-1.55559407743
1820125.7421,7617.60215409,451727.538423,36.0514404652,3.42090098454,1.5861985265,189.113373845,-1.56008083228,4.68061979648,-0.424334002268,4.75399395645,1.82856395642,-5.09591023611,-0.889744809896,24.0047618613,-25.1009597584,83.7526298401,0.480266481588,1.08722939407,0.482908385093,43.59868508,9.75151975684,0.0,0.0,0.0,0.2112792388,0.0361437822122,0.209957711114,0.542619267874,0.50753270781,0.290670014537,437716.513314,0.755063329375,7617.60215409,72.6628782873,0.0111008325624,0.316274613453,0.0593696312938,0.130104400687,0.494251354566,0.0,0.0327078102286,-0.293015194797,-0.597258216893,0.457504547225,-1.09474969354,-3.72413208669
1863637.75784,7749.13441971,450682.204108,39.9974336097,3.42417487043,1.58329506471,146.220725749,-1.54115758101,5.11965293581,0.702166698147,2.88074602934,6.1699622901,-5.24009037456,0.494181792203,25.9310744177,-26.6085840413,86.8430425259,1.26732855965,1.09979012578,1.27439443214,35.6291766499,9.46504295696,0.439875289471,0.380096440136,0.180028270393,0.132575112029,0.0140600094235,0.0625006265601,0.790864251987,0.505122755662,0.688374051388,438598.953053,0.748247187307,7749.13441971,73.4004922256,0.0115788312899,0.320016841936,0.0623251897224,0.130449820052,0.487208148289,0.0,0.0450622048902,2.66261528626,-1.92987660793,1.07295006359,-1.07113263613,-1.94248042626
1785057.83346,7469.4,448496.847327,36.6535898009,3.41950024603,1.58449590696,183.724183646,-1.6117391743,4.7458734064,0.274385203611,4.70266007467,2.89665050393,-5.12204371245,0.141328068518,23.9572708524,-25.1919562955,83.6125672109,1.15988652477,1.03810063536,1.16201632744,42.9836278238,9.76600313129,0.0,0.0,0.0,0.130306419146,0.0093491388951,0.102303735182,0.758040706777,0.503422053232,0.378930887945,434698.130843,0.756646864315,7469.4,72.7909192574,0.0106016551107,0.325475285171,0.0627152762246,0.118810109595,0.492999329009,0.0,0.0299709237307,0.274622275275,-0.583592169289,1.01467994397,-1.14432322717,-3.81170073809
