Unnamed: 0,Unnamed: 0.1,pitcher_id,ab_id,sz_top,sz_bot,spin,norm_ht,inning,pfx_x,pfx_z,vx0,vz0,ax,ay,az,start_speed,px,pz,pxold,pitch_count_game,pitch_count_inning,fastball,slider,changeup,swg_strike,call_strike,contact,ball,pitcher_home,same_hand,MLBID,ops,Unnamed: 0.1,temp,wet,cloudy,overcast,dome,sunny,p_throws_left,first_pitch,delta_pfx_x,delta_pfx_z,delta_px,delta_pz,delta_start_speed
1891003.2986,7845.5108338,458246.464136,39.4002495813,3.42460451874,1.59232067256,201.101525034,-1.40843187202,5.0429608223,-2.11906316235,4.71852538465,-1.75150084417,-5.68674349158,-3.54312772031,26.6747307853,-23.937773625,87.9798710716,-1.23547047065,1.23035269921,-1.22979767495,34.7134346984,9.33365078323,0.555594233359,0.249633837969,0.194771928672,0.125677317658,0.0456668089718,0.126150208532,0.702505664839,0.504889822994,0.376933434042,441890.665627,0.756498814014,7845.5108338,73.4750517224,0.0115595546944,0.319378673935,0.0596630652524,0.13823519753,0.482723063282,0.0,0.0472562477423,-2.10973636092,-0.390441916241,-0.93497716163,-0.926258593667,-0.33672326032
1806461.67113,7551.17446028,454061.520437,37.0923713627,3.42467497227,1.5915330233,220.763503173,-1.69639967559,4.78667121768,-1.08497055573,-5.31983280366,-4.15876377396,-0.67120966533,-1.32426363033,22.411184534,-38.8361888784,77.6234418466,-1.2884755525,0.970075031024,-1.28335578974,41.7197286458,9.72006997184,0.0,0.0,0.0,0.151335438177,0.0211195494496,0.115880194556,0.711664817817,0.510879767898,0.381303865518,441457.8534,0.756000572774,7551.17446028,73.1406689991,0.0116050857582,0.321401143442,0.0529482037717,0.146642204966,0.47900844782,0.0,0.0376738629576,-3.1502332905,-9.48784453998,-1.02668113434,-1.29929123831,-9.02656881987
1888461.86114,7848.30138393,458148.911813,38.9865030675,3.41640890997,1.58674308033,196.641607066,-1.37604552707,5.00506491654,-2.20414212563,5.1992157026,1.2614490703,-5.95368799668,-3.85662329862,26.7529746981,-23.1275681609,88.3207717221,-0.484115311713,1.25477174493,-0.48028209445,36.0710443715,9.27791411043,0.572278499073,0.178256527322,0.249464973605,0.146097874162,0.0954415751177,0.267020973035,0.491439577686,0.503880724782,0.34333000428,442170.604209,0.748531479312,7848.30138393,73.3124411471,0.0107575973748,0.321907547439,0.0604508489085,0.133970609217,0.483670994436,0.0,0.0554644029105,-1.20687971131,-0.0763930054104,-0.297777542636,-0.887183489878,-0.362787701527
1836619.6511,7669.02734752,455605.338144,36.4968975502,3.41711476766,1.58661299812,153.452935123,-1.49008829239,4.7351656938,1.48953850698,-5.59966516071,-1.06040411135,-0.404047270268,1.9939032495,22.3815269044,-39.2532458403,77.7866047709,-0.484427161496,1.15545918985,-0.478338511743,43.493496346,9.6456772533,0.0,0.0,0.0,0.214873374087,0.0591074137059,0.293330882015,0.432688330193,0.510961989245,0.294388013053,441955.203567,0.750010479244,7669.02734752,73.2771981431,0.0108470836972,0.315392747162,0.0577285471343,0.15236475617,0.474513949533,0.0,0.0439858436365,0.948467005251,-9.70208163163,-0.323242268329,-1.1160645183,-9.19259180953
1882237.97109,7822.38390629,457127.304689,39.2462550913,3.41360150844,2.09679148669e+33,186.282829763,-1.3846965969,5.03334832735,-1.4278130635,5.20160487686,2.47668426399,-5.97478270119,-2.64824411123,26.6277021948,-23.132951467,88.2422231602,0.00378901746499,1.24296369828,0.00837321535305,36.2722953779,9.30601342067,0.553020266565,0.201199110218,0.245780623217,0.153277834947,0.0893910171486,0.276158903671,0.481172244234,0.503028585161,0.399588383543,440587.508821,0.745700515911,7822.38390629,73.301663103,0.0112331856526,0.322015934733,0.0610584951352,0.130799139796,0.486126430336,0.0,0.0557715651901,-0.29854679615,-0.0749498424525,0.0705640399706,-0.892588329467,-0.508829789201
1845128.22075,7691.16620677,455660.082853,37.0176670848,3.41294800215,1.58371510482,111.904147538,-1.50142522373,4.79082601684,3.11168856165,-5.61543183066,0.808636107635,-0.524906698901,4.09480530471,22.5897546675,-39.3406265291,78.1284450815,0.000835307507745,1.1422784731,0.0077540225766,42.9521949471,9.62135817954,0.0,0.0,0.0,0.231033864899,0.0529654183838,0.312811324135,0.403189392582,0.504174879054,0.35362838201,441716.255796,0.749988466306,7691.16620677,73.3316968285,0.0106432538972,0.315857373231,0.0578032610643,0.146568715284,0.479770650421,0.0,0.0442573015589,3.56189612222,-9.46723503001,0.074648204734,-1.11884476472,-9.05075255331
1874363.62444,7792.21909511,455863.813136,39.4124201505,3.41710204864,1.58189293225,175.43768921,-1.4005986956,5.05378185714,-0.642335557853,5.03538213392,3.70327403103,-5.96669050309,-1.41833014148,26.4934189665,-23.4027654057,88.1558588697,0.491234771177,1.22698931452,0.497342013728,36.3379799236,9.32862281943,0.52725793866,0.272585999392,0.200156061949,0.158019335811,0.0832683075214,0.208117866448,0.55059449022,0.50584571028,0.509899353269,440003.602102,0.744339152695,7792.21909511,73.2864728677,0.0106995013953,0.319338456045,0.0619354326751,0.131244131145,0.487481980135,0.0,0.0553887661848,0.587041224645,-0.237006118593,0.431174210335,-0.909870194828,-0.65327703641
1850900.81082,7723.82339181,456325.75636,37.497002924,3.41629532164,1.5827248538,82.6702465979,-1.58533270692,4.8389254386,4.22653478998,-5.41877606374,2.39248274655,-0.856005482701,5.56348687938,22.9169552233,-39.1616929385,78.6419126462,0.487520007656,1.06486420743,0.495061805556,42.0742324561,9.67558479532,0.0,0.0,0.0,0.241776315789,0.0353435672515,0.23125,0.491630116959,0.50350877193,0.481432748538,442073.126901,0.747870544986,7723.82339181,73.3760233918,0.0104166666667,0.315899122807,0.0612938596491,0.145504385965,0.477302631579,0.0,0.0423611111111,5.43096270856,-9.33529350327,0.475810903464,-1.19381608078,-8.94183296784
1860808.42226,7736.60204581,450524.593559,39.8984193911,3.42420905018,1.58345006749,165.953404085,-1.49433056226,5.10916365944,-0.176415385738,4.60144022346,6.11771234651,-5.94812477095,-0.719417272547,26.2045045214,-24.1376213763,87.9403777005,1.25276065178,1.14188041337,1.25938503611,35.6276291942,9.43737529647,0.471956158136,0.407817533519,0.120226308345,0.125964687724,0.0150262717744,0.065461624924,0.793547415578,0.504262104646,0.656213530098,438083.655945,0.749197306852,7736.60204581,73.3626688035,0.0112024782055,0.321860159943,0.062433782759,0.12734684658,0.488359210717,0.0,0.045444522725,1.58616950736,-0.444790576547,1.05310401093,-1.01312840996,-0.856850990368
1829375.4591,7639.90229981,450137.951192,38.4287504176,3.42108831718,1.5832400323,67.4055976387,-1.82751781634,4.94130749527,4.98441906337,-4.89346910228,4.40307627217,-1.5010449121,6.55749003103,23.2869535354,-38.519279988,79.151293017,1.27587362781,0.843487120906,1.28215280098,40.2147789286,9.79560641497,0.0,0.0,0.0,0.165385900434,0.00612540371979,0.0719456509634,0.756543044883,0.508519879719,0.662267513086,438838.734185,0.748556481248,7639.90229981,73.2168949772,0.0129190332999,0.313871255151,0.0620057912908,0.139269406393,0.484853547166,0.0,0.0336897204588,6.74914554615,-8.78036644908,1.13942646278,-1.41698238225,-8.72634953781
